Participant,trialID,isPractice,ConditionBlockNum,TrialNum,LayoutType,Condition,TargetType,PairCount,SelfRotation,RotateDirection,DecoyAmount,CurrentDecoy,RotationAmount,Baseline,Testing,DecoyBaseline,DecoyTesting,BeginTime,EndTime,ResponsePos_X,ResponsePos_Z,AnsPos_X,AnsPos_Z,AnsName,ControllerPos_X,ControllerPos_Y,ControllerPoss_Z,BlueVirtual_X,BlueVirtual_Z,GreenVirtual_X,GreenVirtual_Z,BluePhysical_X,BluePhysical_Z,GreenPhysical_X,GreenPhysical_Z,Dotted_X,Dotted_Z,Striped_X,Striped_Z
P5,2,True,0,2,Pracitce,physicalRotate,physicalTarget,0,rotate,3,2,0,80,False,False,False,True,29,005980,30,172830,0,642198,1,401774,-0,305821,1,663136,Dotted Decoy Target,0,122074,1,167580,-0,095657,1,011557,0,947936,-0,195347,1,387851,1,011557,0,947936,-0,195347,1,387851,-0,305821,1,663136,1,073825,2,783316
P5,2,True,0,2,Pracitce,physicalRotate,physicalTarget,1,rotate,3,2,0,80,False,False,False,True,30,172830,30,562240,1,143032,3,495688,1,073825,2,783316,Stripes Decoy Target,0,161450,1,257137,-0,074659,1,011557,0,947936,-0,195347,1,387851,1,011557,0,947936,-0,195347,1,387851,-0,305821,1,663136,1,073825,2,783316
P5,2,True,0,2,Pracitce,physicalRotate,physicalTarget,0,rotate,3,2,1,40,False,False,False,True,52,602390,53,783380,0,970922,-0,437843,1,195984,0,161467,Stripes Decoy Target,0,043671,1,047098,-0,278889,1,011557,0,947936,-0,195347,1,387851,1,011557,0,947936,-0,195347,1,387851,1,972340,-0,315718,1,195984,0,161467
P5,2,True,0,2,Pracitce,physicalRotate,physicalTarget,1,rotate,3,2,1,40,False,False,False,True,53,783380,54,548640,1,016945,-1,344161,1,972340,-0,315718,Dotted Decoy Target,-0,008533,1,086317,-0,381230,1,011557,0,947936,-0,195347,1,387851,1,011557,0,947936,-0,195347,1,387851,1,972340,-0,315718,1,195984,0,161467
P5,2,True,0,2,Pracitce,physicalRotate,physicalTarget,0,rotate,3,2,0,80,False,True,False,False,59,560290,61,061020,0,487502,0,861229,1,011557,0,947936,Blue Physical Target,0,144946,1,107651,-0,067168,1,011557,0,947936,-0,195347,1,387851,1,011557,0,947936,-0,195347,1,387851,1,972340,-0,315718,1,195984,0,161467
P5,2,True,0,2,Pracitce,physicalRotate,physicalTarget,1,rotate,3,2,0,80,False,True,False,False,61,061020,61,713040,-0,485497,1,278983,-0,195347,1,387851,Green Physical Target,0,050214,1,172796,0,027578,1,011557,0,947936,-0,195347,1,387851,1,011557,0,947936,-0,195347,1,387851,1,972340,-0,315718,1,195984,0,161467
P5,3,True,0,3,Pracitce,virtualRotate,virtualTarget,0,rotate,1,3,0,80,False,False,False,True,29,027760,30,361190,0,530565,-1,185966,0,790429,-2,040987,Stripes Decoy Target,-0,056808,1,077833,-0,325502,0,301226,-1,436066,1,285656,-0,610815,0,301226,-1,436066,1,285656,-0,610815,1,795015,-2,571109,0,790429,-2,040987
P5,3,True,0,3,Pracitce,virtualRotate,virtualTarget,1,rotate,1,3,0,80,False,False,False,True,30,361190,30,763590,2,013218,-2,893554,1,795015,-2,571109,Dotted Decoy Target,-0,020870,1,228294,-0,393728,0,301226,-1,436066,1,285656,-0,610815,0,301226,-1,436066,1,285656,-0,610815,1,795015,-2,571109,0,790429,-2,040987
P5,3,True,0,3,Pracitce,virtualRotate,virtualTarget,0,rotate,1,3,1,40,False,False,False,True,52,804420,53,804860,-1,161528,-1,443760,-1,933735,-1,005141,Stripes Decoy Target,-0,346676,1,102038,-0,215056,0,301226,-1,436066,1,285656,-0,610815,0,301226,-1,436066,1,285656,-0,610815,-2,421735,-1,983305,-1,933735,-1,005141
P5,3,True,0,3,Pracitce,virtualRotate,virtualTarget,1,rotate,1,3,1,40,False,False,False,True,53,804860,54,470790,-3,426610,-1,738774,-2,421735,-1,983305,Dotted Decoy Target,-0,420472,1,187062,-0,125053,0,301226,-1,436066,1,285656,-0,610815,0,301226,-1,436066,1,285656,-0,610815,-2,421735,-1,983305,-1,933735,-1,005141
P5,3,True,0,3,Pracitce,virtualRotate,virtualTarget,0,rotate,1,3,2,0,False,False,False,True,76,498760,77,165070,-1,112377,-0,642729,-1,252921,-0,231322,Dotted Decoy Target,-0,333919,1,042293,-0,062975,0,301226,-1,436066,1,285656,-0,610815,0,301226,-1,436066,1,285656,-0,610815,-1,252921,-0,231322,Participant,trialID,isPractice,ConditionBlockNum,TrialNum,LayoutType,Condition,TargetType,PairCount,SelfRotation,RotateDirection,DecoyAmount,CurrentDecoy,RotationAmount,Baseline,Testing,DecoyBaseline,DecoyTesting,BeginTime,EndTime,ResponsePos_X,ResponsePos_Z,AnsPos_X,AnsPos_Z,AnsName,ControllerPos_X,ControllerPos_Y,ControllerPoss_Z,BlueVirtual_X,BlueVirtual_Z,GreenVirtual_X,GreenVirtual_Z,BluePhysical_X,BluePhysical_Z,GreenPhysical_X,GreenPhysical_Z,Dotted_X,Dotted_Z,Striped_X,Striped_Z
P5,0,True,0,0,Pracitce,physicalRotate,physicalTarget,0,rotate,2,2,0,80,False,False,False,True,29,014610,29,710060,-1,150771,0,243918,0,289594,2,566916,Dotted Decoy Target,-0,117690,1,109967,0,110641,0,852200,1,225744,-0,076999,1,549959,1,270339,1,079848,-0,123459,1,566169,0,289594,2,566916,1,393229,3,042034
P5,0,True,0,0,Pracitce,physicalRotate,physicalTarget,1,rotate,2,2,0,80,False,False,False,True,29,710060,30,471860,0,732240,2,035833,1,393229,3,042034,Stripes Decoy Target,0,240813,1,157182,0,255528,0,852200,1,225744,-0,076999,1,549959,1,270339,1,079848,-0,123459,1,566169,0,289594,2,566916,1,393229,3,042034
P5,0,True,0,0,Pracitce,physicalRotate,physicalTarget,0,rotate,2,2,1,40,False,False,False,True,52,472610,53,542270,-0,967451,0,504138,-1,270608,0,251697,Stripes Decoy Target,0,012546,1,097622,0,091807,0,852200,1,225744,-0,076999,1,549959,1,270339,1,079848,-0,123459,1,566169,-1,909058,1,917082,-1,270608,0,251697
P5,0,True,0,0,Pracitce,physicalRotate,physicalTarget,1,rotate,2,2,1,40,False,False,False,True,53,542270,54,319920,-1,015935,2,026819,-1,909058,1,917082,Dotted Decoy Target,0,075684,1,166776,0,214026,0,852200,1,225744,-0,076999,1,549959,1,270339,1,079848,-0,123459,1,566169,-1,909058,1,917082,-1,270608,0,251697
P5,0,True,0,0,Pracitce,physicalRotate,physicalTarget,0,rotate,2,2,0,80,False,True,False,False,59,320100,61,305970,0,579226,1,068167,-0,123459,1,566169,Green Physical Target,0,266858,1,059443,0,122254,0,852200,1,225744,-0,076999,1,549959,1,270339,1,079848,-0,123459,1,566169,-1,909058,1,917082,-1,270608,0,251697
P5,0,True,0,0,Pracitce,physicalRotate,physicalTarget,1,rotate,2,2,0,80,False,True,False,False,61,305970,62,528110,0,613346,1,232393,1,270339,1,079848,Blue Physical Target,0,266362,1,066171,0,134346,0,852200,1,225744,-0,076999,1,549959,1,270339,1,079848,-0,123459,1,566169,-1,909058,1,917082,-1,270608,0,251697
P5,1,True,0,1,Pracitce,physicalStatic,physicalTarget,0,none,-1,3,0,0,False,False,False,True,29,027400,30,680160,-0,689369,-0,408762,-1,914209,-1,265623,Stripes Decoy Target,-0,120646,0,998700,-0,059644,-1,418254,-0,056477,-1,234432,-1,023294,-1,500973,0,378591,-1,225241,-1,071635,-3,184597,-1,176646,-1,914209,-1,265623
P5,1,True,0,1,Pracitce,physicalStatic,physicalTarget,1,none,-1,3,0,0,False,False,False,True,30,680160,31,179950,-1,837501,0,078316,-3,184597,-1,176646,Dotted Decoy Target,-0,202777,1,052216,0,006435,-1,418254,-0,056477,-1,234432,-1,023294,-1,500973,0,378591,-1,225241,-1,071635,-3,184597,-1,176646,-1,914209,-1,265623
P5,1,True,0,1,Pracitce,physicalStatic,physicalTarget,0,none,-1,3,1,0,False,Fals
