Participant,trialID,isPractice,ConditionBlockNum,TrialNum,LayoutType,Condition,TargetType,PairCount,SelfRotation,RotateDirection,DecoyAmount,CurrentDecoy,RotationAmount,Baseline,Testing,DecoyBaseline,DecoyTesting,BeginTime,EndTime,ResponsePos_X,ResponsePos_Z,AnsPos_X,AnsPos_Z,AnsName,ControllerPos_X,ControllerPos_Y,ControllerPoss_Z,BlueVirtual_X,BlueVirtual_Z,GreenVirtual_X,GreenVirtual_Z,BluePhysical_X,BluePhysical_Z,GreenPhysical_X,GreenPhysical_Z,Dotted_X,Dotted_Z,Striped_X,Striped_Z
P5,2,True,0,2,Pracitce,physicalStatic,physicalTarget,0,none,-1,2,0,0,False,False,False,True,29,039410,29,691060,1,938332,0,381122,1,940226,-0,697315,Stripes Decoy Target,0,541238,0,752901,-0,140928,1,508413,-0,743440,1,646466,0,521838,1,508413,-0,743440,1,646466,0,521838,3,379905,-0,724379,1,940226,-0,697315
P5,2,True,0,2,Pracitce,physicalStatic,physicalTarget,1,none,-1,2,0,0,False,False,False,True,29,691060,30,066260,2,763519,-0,500952,3,379905,-0,724379,Dotted Decoy Target,0,562075,0,773270,-0,195831,1,508413,-0,743440,1,646466,0,521838,1,508413,-0,743440,1,646466,0,521838,3,379905,-0,724379,1,940226,-0,697315
P5,2,True,0,2,Pracitce,physicalStatic,physicalTarget,0,none,-1,2,1,0,False,False,False,True,52,091420,52,661530,1,777671,0,196212,2,465130,-0,571073,Dotted Decoy Target,0,547737,0,750060,-0,147382,1,508413,-0,743440,1,646466,0,521838,1,508413,-0,743440,1,646466,0,521838,2,465130,-0,571073,3,524623,-0,239983
P5,2,True,0,2,Pracitce,physicalStatic,physicalTarget,1,none,-1,2,1,0,False,False,False,True,52,661530,52,993870,2,533323,-0,598793,3,524623,-0,239983,Stripes Decoy Target,0,563318,0,773563,-0,210545,1,508413,-0,743440,1,646466,0,521838,1,508413,-0,743440,1,646466,0,521838,2,465130,-0,571073,3,524623,-0,239983
P5,2,True,0,2,Pracitce,physicalStatic,physicalTarget,0,none,-1,2,0,0,False,True,False,False,58,007930,59,341210,1,708386,0,605248,1,508413,-0,743440,Blue Physical Target,0,515635,0,772446,-0,104250,1,508413,-0,743440,1,646466,0,521838,1,508413,-0,743440,1,646466,0,521838,2,465130,-0,571073,3,524623,-0,239983
P5,2,True,0,2,Pracitce,physicalStatic,physicalTarget,1,none,-1,2,0,0,False,True,False,False,59,341210,60,063320,1,762138,0,470635,1,646466,0,521838,Green Physical Target,0,530254,0,781110,-0,137865,1,508413,-0,743440,1,646466,0,521838,1,508413,-0,743440,1,646466,0,521838,2,465130,-0,571073,3,524623,-0,239983
P5,3,True,0,3,Pracitce,physicalRotate,physicalTarget,0,rotate,2,3,0,0,False,False,False,True,29,024650,29,801770,1,776364,0,216981,1,621283,0,651249,Stripes Decoy Target,0,557042,0,756514,-0,167487,1,508413,-0,743440,1,646466,0,521838,1,508413,-0,743440,1,646466,0,521838,2,235929,-0,518583,1,621283,0,651249
P5,3,True,0,3,Pracitce,physicalRotate,physicalTarget,1,rotate,2,3,0,0,False,False,False,True,29,801770,30,066880,2,227774,-0,201765,2,235929,-0,518583,Dotted Decoy Target,0,571016,0,767294,-0,203661,1,508413,-0,743440,1,646466,0,521838,1,508413,-0,743440,1,646466,0,521838,2,235929,-0,518583,1,621283,0,651249
P5,3,True,0,3,Pracitce,physicalRotate,physicalTarget,0,rotate,2,3,1,80,False,False,False,True,52,104480,53,507160,1,470933,0,180766,2,438094,0,555976,Dotted Decoy Target,0,785081,0,805162,-0,144180,1,508413,-0,743440,1,646466,0,521838,1,508413,-0,743440,1,646466,0,521838,2,438094,0,555976,3,475960,-0,184689
P5,3,True,0,3,Pracitce,physicalRotate,physicalTarget,1,rotate,2,3,1,80,False,False,False,True,53,507160,54,020140,4,614712,-1,466889,3,475960,-0,184689,Stripes Decoy Target,0,830047,0,926118,-0,438045,1,508413,-0,743440,1,646466,0,521838,1,508413,-0,743440,1,646466,0,521838,2,438094,0,555976,3,475960,-0,184689
P5,3,True,0,3,Pracitce,physicalRotate,physicalTarget,0,rotate,2,3,2,40,False,False,False,True,76,048150,77,240880,0,438770,1,391985,-0,108477,1,448954,Dotted Decoy Target,0,435460,0,746438,0,280970,1,508413,-0,743440,1,646466,0,521838,1,508413,-0,743440,1,646466,0,521838,-0,108477,1,448954,0,762194,
